dbg_omega_pll_rad_s,dbg_iq_a,dbg_iq_cmd_a,iq_sweep.active
96.040993,0.285045,0.275419,1.000000
98.979660,0.179167,0.356449,1.000000
96.050705,0.126856,0.356731,1.000000
92.648636,0.117414,0.385310,1.000000
96.724808,0.531152,0.385591,1.000000
99.947952,0.451829,0.340715,1.000000
99.789490,0.321370,0.340995,1.000000
103.681847,0.240845,0.316882,1.000000
110.618881,0.380139,0.317162,1.000000
110.038658,0.491450,0.218032,1.000000
109.691139,0.297650,0.218312,1.000000
115.445915,0.275541,0.203675,1.000000
113.233154,0.437383,0.203954,1.000000
111.397797,0.197087,0.210666,1.000000
114.494568,0.255462,0.210945,1.000000
113.946098,0.110250,0.179886,1.000000
110.878601,0.198633,0.180164,1.000000
110.915321,-0.025622,0.224699,1.000000
111.865433,0.385383,0.224977,1.000000
107.588554,0.261848,0.224672,1.000000
108.859734,0.198623,0.224949,1.000000
112.199715,0.283076,0.218476,1.000000
110.011986,0.177191,0.218753,1.000000
109.806908,0.297874,0.237068,1.000000
111.459053,0.208047,0.237345,1.000000
107.933792,0.022583,0.223642,1.000000
105.130669,0.350367,0.223918,1.000000
106.207191,0.301097,0.274212,1.000000
103.732620,0.177963,0.274487,1.000000
97.851974,0.306725,0.319893,1.000000
100.742683,0.292687,0.320168,1.000000
103.092636,0.412004,0.299163,1.000000
100.330315,0.147185,0.299437,1.000000
106.217178,0.149673,0.316296,1.000000
112.099205,0.151468,0.316570,1.000000
112.802567,0.188491,0.205021,1.000000
115.670021,0.295209,0.205294,1.000000
121.808640,0.212135,0.143531,1.000000
120.663773,0.206128,0.143803,1.000000
118.389801,0.203647,0.138886,1.000000
121.259064,0.265045,0.139158,1.000000
116.229095,0.172059,0.127396,1.000000
110.105881,0.457970,0.127667,1.000000
110.124016,0.159163,0.233999,1.000000
106.918152,0.108407,0.234270,1.000000
101.437279,0.221963,0.289208,1.000000
102.290993,0.309513,0.289479,1.000000
103.863510,0.275454,0.302678,1.000000
101.599327,0.225729,0.302947,1.000000
102.296196,0.457077,0.326843,1.000000
108.403168,0.262207,0.327112,1.000000
107.494675,0.449049,0.249249,1.000000
111.050201,0.265457,0.249518,1.000000
114.934967,0.311563,0.201740,1.000000
110.731354,0.206167,0.202009,1.000000
106.343208,0.266225,0.251984,1.000000
106.339928,0.370711,0.252251,1.000000
104.502151,0.335045,0.273778,1.000000
97.739632,0.002233,0.274045,1.000000
98.345207,0.106568,0.371871,1.000000
98.415894,0.683057,0.372138,1.000000
93.190781,0.379247,0.375350,1.000000
96.118301,0.400749,0.375616,1.000000
99.266922,0.303717,0.355584,1.000000
98.909363,0.250386,0.355849,1.000000
100.487198,0.353185,0.351651,1.000000
107.475555,0.442176,0.351916,1.000000
109.333763,-0.123921,0.249465,1.000000
108.948700,0.278742,0.249730,1.000000
115.709602,0.645126,0.225920,1.000000
114.607048,0.110053,0.226183,1.000000
112.192314,0.292797,0.210976,1.000000
115.643616,0.229169,0.211239,1.000000
115.274155,0.229333,0.180457,1.000000
112.499840,0.212060,0.180720,1.000000
112.567894,0.088233,0.221933,1.000000
113.779030,0.350560,0.222195,1.000000
109.707649,0.348234,0.217043,1.000000
111.323570,0.303109,0.217304,1.000000
114.826767,0.150603,0.205278,1.000000
110.691612,0.164454,0.205539,1.000000
111.845901,0.264864,0.242223,1.000000
116.891243,0.277710,0.242483,1.000000
111.659477,-0.189598,0.181623,1.000000
106.594208,0.082025,0.181882,1.000000
106.795692,0.030438,0.278319,1.000000
103.423515,0.140146,0.278578,1.000000
98.043983,0.248251,0.337822,1.000000
102.042961,0.414338,0.338080,1.000000
102.828957,0.287578,0.309376,1.000000
100.973663,0.188963,0.309634,1.000000
108.088669,0.415792,0.310963,1.000000
112.819366,-0.003465,0.311220,1.000000
114.328300,0.194425,0.206491,1.000000
120.452026,0.321213,0.206747,1.000000
126.206970,0.244114,0.105903,1.000000
123.765945,0.159022,0.106158,1.000000
123.299812,0.144936,0.121456,1.000000
125.507652,0.153009,0.121711,1.000000
117.983963,0.223002,0.113584,1.000000
114.918602,0.038633,0.113838,1.000000
113.849609,0.205291,0.195992,1.000000
108.142197,0.257281,0.196246,1.000000
104.416183,0.232722,0.287196,1.000000
105.741753,0.234819,0.287449,1.000000
105.517830,0.249065,0.282934,1.000000
103.422035,0.364172,0.283187,1.000000
108.964905,0.253413,0.298020,1.000000
112.088707,0.289811,0.298272,1.000000
110.850288,0.014234,0.236771,1.000000
114.703934,0.172970,0.237022,1.000000
115.202614,0.216953,0.187761,1.000000
109.745239,0.138909,0.188011,1.000000
108.406380,0.186704,0.265107,1.000000
108.281960,0.215293,0.265357,1.000000
102.487946,-0.069360,0.282999,1.000000
99.529221,0.437611,0.283248,1.000000
101.190033,0.294754,0.344097,1.000000
96.529297,0.372155,0.344345,1.000000
96.323967,0.224821,0.399365,1.000000
100.908226,0.392884,0.399612,1.000000
102.049019,0.290438,0.325346,1.000000
103.961067,0.130979,0.325593,1.000000
110.302689,0.174275,0.294239,1.000000
113.474808,0.152208,0.294485,1.000000
111.328369,0.467964,0.225166,1.000000
116.459846,0.426564,0.225412,1.000000
117.574463,0.405672,0.168035,1.000000
114.028282,0.319532,0.168280,1.000000
117.044533,0.198128,0.205088,1.000000
116.945045,-0.004678,0.205333,1.000000
114.799698,0.359241,0.178383,1.000000
113.593933,0.422033,0.178626,1.000000
115.023895,0.197338,0.205048,1.000000
111.279175,0.041122,0.205291,1.000000
110.908134,0.220659,0.254102,1.000000
114.979401,0.195286,0.254344,1.000000
112.763245,0.267302,0.206574,1.000000
112.245575,0.223642,0.206815,1.000000
114.675064,0.272850,0.214640,1.000000
110.552567,0.312996,0.214881,1.000000
107.634338,0.593469,0.265189,1.000000
108.645409,0.207159,0.265429,1.000000
105.818001,0.086687,0.267199,1.000000
100.092758,0.208718,0.267438,1.000000
103.787453,0.302872,0.349131,1.000000
104.963043,0.319025,0.349369,1.000000
102.880539,0.216679,0.320879,1.000000
109.723381,0.346568,0.321116,1.000000
114.549797,0.618087,0.228944,1.000000
115.208000,0.319805,0.229181,1.000000
119.886795,0.063478,0.189502,1.000000
125.054939,0.315693,0.189738,1.000000
122.373909,0.249532,0.108450,1.000000
122.498177,0.140888,0.108686,1.000000
123.605774,0.032602,0.117225,1.000000
116.174774,-0.001648,0.117460,1.000000
112.990143,0.149183,0.218840,1.000000
112.722000,-0.104806,0.219074,1.000000
107.155968,0.346811,0.249649,1.000000
103.644974,0.114998,0.249882,1.000000
106.090691,0.283875,0.313628,1.000000
105.664680,0.241643,0.313860,1.000000
103.513702,0.228482,0.312227,1.000000
108.942429,0.140041,0.312459,1.000000
111.026764,0.274143,0.248162,1.000000
111.551323,0.601483,0.248393,1.000000
116.732452,0.078306,0.219291,1.000000
115.223686,0.270114,0.219521,1.000000
109.454605,0.250498,0.229659,1.000000
108.509781,0.185395,0.229889,1.000000
108.183296,0.247269,0.269358,1.000000
101.523170,0.077840,0.269587,1.000000
99.613388,0.295132,0.366402,1.000000
101.466446,0.296111,0.366630,1.000000
95.985252,0.405294,0.363361,1.000000
97.422508,0.285985,0.363588,1.000000
101.105125,0.327899,0.364659,1.000000
101.122177,0.278762,0.364885,1.000000
102.137489,0.454361,0.354256,1.000000
109.000229,0.458733,0.354481,1.000000
111.932365,0.408957,0.248870,1.000000
111.251694,0.225030,0.249095,1.000000
118.347633,0.382784,0.224350,1.000000
117.036377,0.242649,0.224574,1.000000
114.776146,0.253402,0.209045,1.000000
118.140877,0.204398,0.209268,1.000000
117.536636,0.241958,0.178006,1.000000
114.258461,0.178529,0.178228,1.000000
114.955299,0.189465,0.224578,1.000000
115.520187,0.359261,0.224800,1.000000
111.442421,0.265530,0.223053,1.000000
114.477287,0.439580,0.223274,1.000000
116.582886,0.122390,0.197893,1.000000
112.256004,0.124484,0.198113,1.000000
116.272659,0.156639,0.236478,1.000000
119.188164,0.335431,0.236697,1.000000
112.029739,0.168079,0.199951,1.000000
108.662766,0.573263,0.200169,1.000000
108.882706,-0.002169,0.273791,1.000000
103.041611,0.144527,0.274009,1.000000
101.038147,0.326524,0.355222,1.000000
105.547592,0.257969,0.355439,1.000000
103.098236,0.426382,0.312133,1.000000
105.719528,0.232436,0.312350,1.000000
113.083450,0.295691,0.273836,1.000000
116.547577,0.404312,0.274051,1.000000
119.448654,0.267105,0.196892,1.000000
127.134712,0.234146,0.197106,1.000000
128.143692,0.193980,0.078815,1.000000
124.834892,0.067636,0.079028,1.000000
128.213562,0.216501,0.109230,1.000000
124.333580,0.174855,0.109443,1.000000
117.632965,0.423676,0.158710,1.000000
116.925018,0.337082,0.158922,1.000000
112.370934,0.027412,0.207198,1.000000
106.803635,0.138764,0.207409,1.000000
107.327301,0.276324,0.302000,1.000000
108.222549,0.278918,0.302211,1.000000
105.356819,0.445780,0.295579,1.000000
108.999535,0.073184,0.295789,1.000000
114.022873,0.208906,0.249127,1.000000
112.323486,0.279477,0.249336,1.000000
115.500084,0.276800,0.237380,1.000000
117.473915,0.176837,0.237588,1.000000
112.135109,0.215750,0.211005,1.000000
109.703705,0.146685,0.211212,1.000000
110.198654,0.377683,0.264981,1.000000
104.697395,0.436634,0.265187,1.000000
101.233604,0.427221,0.342022,1.000000
103.399933,0.403215,0.342228,1.000000
98.650200,0.422771,0.347861,1.000000
98.073929,0.416789,0.348065,1.000000
102.964821,0.493710,0.366183,1.000000
104.151894,0.277371,0.366387,1.000000
106.180405,0.377042,0.326776,1.000000
112.467079,0.569278,0.326979,1.000000
115.423218,0.693445,0.217606,1.000000
113.543465,0.121793,0.217808,1.000000
119.288483,0.089101,0.216992,1.000000
119.238983,0.191236,0.217193,1.000000
116.274200,0.145340,0.196813,1.000000
119.269730,0.141229,0.197013,1.000000
118.564865,0.050520,0.171921,1.000000
116.073174,0.212493,0.172120,1.000000
116.254852,0.326480,0.216936,1.000000
116.706558,0.384186,0.217134,1.000000
112.315041,0.386623,0.219438,1.000000
114.733459,0.327835,0.219636,1.000000
117.184814,0.332070,0.204069,1.000000
114.489998,0.214576,0.204265,1.000000
115.607948,0.186731,0.229814,1.000000
116.036308,0.360373,0.230010,1.000000
110.787270,0.208640,0.228524,1.000000
109.727631,0.157783,0.228719,1.000000
110.283615,0.110300,0.269592,1.000000
104.938545,0.129363,0.269786,1.000000
102.751335,0.223256,0.346010,1.000000
107.619423,0.279148,0.346203,1.000000
105.135765,0.208535,0.298492,1.000000
107.445229,0.360989,0.298684,1.000000
115.748894,0.362235,0.257506,1.000000
117.380264,0.500923,0.257698,1.000000
119.310722,0.020575,0.197943,1.000000
126.150955,0.287927,0.198133,1.000000
126.286957,0.207087,0.098918,1.000000
123.594330,0.150548,0.099107,1.000000
126.585876,0.157825,0.125442,1.000000
121.403816,0.356645,0.125631,1.000000
115.192757,-0.005468,0.194379,1.000000
114.862885,0.121246,0.194567,1.000000
110.804207,0.081546,0.233400,1.000000
106.402298,0.159133,0.233587,1.000000
107.257835,0.217736,0.312166,1.000000
107.904305,0.336399,0.312352,1.000000
105.163826,0.022345,0.307611,1.000000
108.891617,0.106022,0.307796,1.000000
113.173882,0.193587,0.257948,1.000000
112.248436,0.294707,0.258132,1.000000
117.499466,0.231788,0.237418,1.000000
117.298103,0.386534,0.237601,1.000000
111.660751,0.343090,0.222740,1.000000
109.949608,0.156458,0.222922,1.000000
110.010124,0.228239,0.271401,1.000000
103.869110,0.321999,0.271582,1.000000
100.409546,0.129345,0.362717,1.000000
102.565460,0.186640,0.362898,1.000000
97.378815,0.487742,0.363611,1.000000
98.195305,0.431327,0.363791,1.000000
102.486305,0.430919,0.371780,1.000000
102.604973,0.331054,0.371958,1.000000
103.200531,0.155470,0.355779,1.000000
110.373383,0.200948,0.355957,1.000000
113.265701,0.294523,0.249964,1.000000
112.876534,0.278775,0.250140,1.000000
119.880882,0.246809,0.221857,1.000000
118.143600,0.311502,0.222032,1.000000
116.429245,0.203377,0.211619,1.000000
119.891502,0.249020,0.211793,1.000000
118.731667,0.359597,0.170911,1.000000
115.389679,0.187306,0.171084,1.000000
116.652069,0.114456,0.224451,1.000000
116.745850,0.111239,0.224623,1.000000
113.104424,0.410000,0.229490,1.000000
117.153847,0.329772,0.229662,1.000000
117.603775,0.197668,0.190380,1.000000
113.752953,0.150477,0.190550,1.000000
119.188202,0.223801,0.225766,1.000000
119.730080,0.541626,0.225935,1.000000
112.418930,-0.224368,0.213043,1.000000
110.819077,-0.003379,0.213211,1.000000
109.833107,0.286415,0.266213,1.000000
103.211189,0.270196,0.266381,1.000000
104.070747,0.425222,0.358282,1.000000
106.902557,0.239220,0.358449,1.000000
104.096725,0.183271,0.319946,1.000000
109.954056,0.296483,0.320111,1.000000
116.266365,0.383575,0.250252,1.000000
117.677628,0.527410,0.250416,1.000000
123.215714,0.279562,0.187038,1.000000
130.176941,0.416203,0.187202,1.000000
128.156281,0.098089,0.075395,1.000000
127.678909,0.232525,0.075558,1.000000
129.515488,0.005851,0.085331,1.000000
121.895569,-0.079247,0.085493,1.000000
119.233604,0.293476,0.183525,1.000000
117.471313,0.531517,0.183686,1.000000
111.081993,-0.143643,0.227689,1.000000
108.150841,0.294699,0.227849,1.000000
110.120308,0.172951,0.293164,1.000000
108.442818,0.434338,0.293322,1.000000
107.471863,0.353021,0.310498,1.000000
113.968185,0.378329,0.310656,1.000000
114.612480,0.405465,0.229176,1.000000
115.468307,0.421654,0.229333,1.000000
119.417770,0.341961,0.208961,1.000000
116.441528,0.253363,0.209117,1.000000
111.689545,0.171050,0.240799,1.000000
112.267906,0.239707,0.240954,1.000000
108.779762,0.131952,0.264083,1.000000
102.586716,0.245069,0.264236,1.000000
104.376320,0.358189,0.354789,1.000000
102.093185,0.483291,0.354942,1.000000
98.902412,0.096164,0.386080,1.000000
103.202782,0.258443,0.386232,1.000000
105.673676,0.317237,0.334561,1.000000
106.413063,0.278440,0.334712,1.000000
112.085121,0.485988,0.301216,1.000000
117.202774,0.190656,0.301365,1.000000
115.051414,0.265610,0.217214,1.000000
119.610725,0.402849,0.217363,1.000000
121.696198,0.167592,0.162643,1.000000
117.880363,0.240891,0.162791,1.000000
120.442825,0.118520,0.198109,1.000000
120.911850,0.199552,0.198256,1.000000
118.087067,0.229326,0.178443,1.000000
117.438622,0.291472,0.178588,1.000000
118.339058,0.341377,0.199481,1.000000
113.742790,0.438677,0.199625,1.000000
115.060822,0.273352,0.251910,1.000000
118.242851,0.256796,0.252053,1.000000
115.548126,0.150846,0.209966,1.000000
116.462601,0.225086,0.210109,1.000000
116.946350,0.100822,0.209239,1.000000
111.822624,0.485837,0.209380,1.000000
111.026215,0.280755,0.275173,1.000000
111.810410,0.191996,0.275314,1.000000
106.059753,0.273272,0.281443,1.000000
104.001389,0.226167,0.281582,1.000000
108.972145,0.141939,0.318477,1.000000
106.311607,0.409217,0.318616,1.000000
109.158066,0.401207,0.325136,1.000000
117.352364,0.516389,0.325273,1.000000
118.753143,0.221542,0.199600,1.000000
121.464966,0.376924,0.199736,1.000000
128.175003,0.148026,0.140213,1.000000
127.662262,0.241217,0.140349,1.000000
125.297981,0.217589,0.120864,1.000000
128.141525,0.240084,0.120999,1.000000
121.659698,0.140165,0.116018,1.000000
116.760139,-0.006503,0.116151,1.000000
116.179520,-0.027570,0.214964,1.000000
111.135674,0.050631,0.215096,1.000000
106.956337,0.269451,0.294855,1.000000
108.641441,0.194152,0.294986,1.000000
108.620445,0.132456,0.290754,1.000000
106.673378,0.235579,0.290884,1.000000
112.101044,0.217524,0.305308,1.000000
114.476013,0.486804,0.305437,1.000000
115.148987,0.602005,0.251591,1.000000
120.674248,0.243319,0.251718,1.000000
117.757477,0.181606,0.181584,1.000000
112.452461,0.244637,0.181711,1.000000
111.873169,0.366821,0.269086,1.000000
110.144394,0.264896,0.269211,1.000000
102.876549,0.357794,0.310117,1.000000
103.150002,0.437593,0.310241,1.000000
102.661057,0.143121,0.344781,1.000000
97.498329,0.063740,0.344904,1.000000
101.562103,0.214172,0.405585,1.000000
103.804642,0.341148,0.405707,1.000000
103.215988,0.370967,0.348376,1.000000
107.468506,0.323137,0.348498,1.000000
113.763618,0.339059,0.280504,1.000000
112.880257,0.370138,0.280624,1.000000
116.942368,-0.039543,0.258428,1.000000
121.618607,0.278058,0.258547,1.000000
117.802460,0.218470,0.184439,1.000000
120.200378,0.163309,0.184557,1.000000
122.078194,0.167517,0.170796,1.000000
118.546211,0.311594,0.170913,1.000000
117.581192,0.034284,0.210645,1.000000
119.379211,0.109306,0.210761,1.000000
115.830299,0.307281,0.200068,1.000000
116.526558,0.013815,0.200183,1.000000
120.539742,0.212892,0.196392,1.000000
116.188805,0.155237,0.196505,1.000000
118.258553,0.318806,0.229764,1.000000
122.849640,0.391822,0.229876,1.000000
116.084740,0.230137,0.179049,1.000000
111.881180,0.045075,0.179160,1.000000
112.315002,0.334465,0.260734,1.000000
106.252480,0.326293,0.260844,1.000000
103.844177,0.266093,0.347349,1.000000
108.321648,0.258830,0.347458,1.000000
105.687836,0.263782,0.309196,1.000000
108.989792,0.240974,0.309303,1.000000
116.133911,0.347635,0.261925,1.000000
118.641014,0.503608,0.262031,1.000000
122.609375,0.220338,0.194435,1.000000
130.679794,0.319493,0.194540,1.000000
130.224060,0.172656,0.070256,1.000000
128.191666,0.037181,0.070360,1.000000
131.585861,0.193771,0.087239,1.000000
124.418480,0.436316,0.087342,1.000000
120.608177,0.289542,0.169122,1.000000
119.413940,0.066447,0.169225,1.000000
113.050407,0.027220,0.212368,1.000000
109.387894,0.207819,0.212469,1.000000
110.975899,0.221114,0.289861,1.000000
109.398682,0.062710,0.289961,1.000000
108.523399,0.349720,0.303285,1.000000
115.418648,0.187487,0.303384,1.000000
115.985077,0.401527,0.218715,1.000000
116.713631,0.223682,0.218813,1.000000
120.782150,0.303352,0.204077,1.000000
117.754967,0.213779,0.204174,1.000000
112.944687,0.171938,0.234416,1.000000
113.364365,0.338553,0.234511,1.000000
110.112976,0.111118,0.257444,1.000000
103.723587,0.223774,0.257538,1.000000
105.789970,0.312968,0.341231,1.000000
102.613220,0.413067,0.341324,1.000000
99.738731,0.108294,0.381577,1.000000
104.170006,0.487770,0.381669,1.000000
106.250946,0.245522,0.327825,1.000000
107.097023,0.408848,0.327916,1.000000
113.618530,0.549830,0.297666,1.000000
117.241058,0.248272,0.297756,1.000000
115.820824,0.412955,0.219201,1.000000
121.042213,0.266268,0.219289,1.000000
121.906616,0.377610,0.158227,1.000000
118.797348,0.190172,0.158314,1.000000
121.766098,0.171260,0.189706,1.000000
120.992622,0.161241,0.189792,1.000000
118.619164,0.176642,0.177535,1.000000
118.637123,0.297289,0.177620,1.000000
118.772293,0.254957,0.193044,1.000000
114.172829,0.225248,0.193128,1.000000
117.116272,0.121459,0.244803,1.000000
118.724350,0.269504,0.244886,1.000000
115.896370,0.214093,0.211454,1.000000
117.720169,0.206306,0.211536,1.000000
116.775391,0.214800,0.204309,1.000000
111.781685,0.119086,0.204389,1.000000
111.823334,0.435593,0.274459,1.000000
111.753967,0.262165,0.274538,1.000000
105.134651,0.427139,0.292319,1.000000
105.887115,0.170557,0.292397,1.000000
109.401649,0.180868,0.300064,1.000000
106.782761,0.363051,0.300141,1.000000
112.425049,0.346473,0.310485,1.000000
118.568596,0.313739,0.310561,1.000000
119.348228,-0.017719,0.196967,1.000000
123.634529,0.255904,0.197042,1.000000
129.500839,0.403378,0.117983,1.000000
127.122200,0.161895,0.118057,1.000000
127.194801,0.213667,0.127193,1.000000
128.049515,0.314700,0.127265,1.000000
119.915237,-0.111510,0.134837,1.000000
117.111031,0.020228,0.134908,1.000000
116.479225,0.321616,0.209103,1.000000
110.048561,0.069675,0.209173,1.000000
108.034073,0.333895,0.303979,1.000000
110.128380,0.160384,0.304048,1.000000
